What Hermann Hesse book gave its name to a rock group ?,cremat
Where does the Santa Fe Trail begin and end ?,other
What book is the follow-up to Future Shock ?,cremat
What African animals are known as The Big Five ?,animal
What is the alphabet for Latin ?,letter
What is the fear of frogs ?,dismed
Which city in Canada is the least-populated ?,city
How old is Stevie Wonder ?,period
Who was the first Taiwanese President ?,ind
Who is Luke Skywalker 's father ?,ind
What does a dipsomaniac crave ?,other
What is the definition of the term'weapons system'?,def
What are Christopher Marlowe 's and Shakespeare 's literary contributions to English literature ?,desc
What is Nero Wolfe 's favorite drink during office hours ?,food
What is the first personal computer company ?,gr
What is the most efficient way to start a barbeque ?,techmeth
Who was Jane Goodall ?,desc
Why are there Braille things on the ATM machines that people drive through ?,reason
Where is the Isle of Man ?,other
What book did Aaron Hass write ?,cremat
What was the death toll at the eruption of Mount Pinatubo ?,other
When will the millennium officially begin ?,date
"Who created the comic strip ,'Garfield'?",ind
Which Vietnamese terrorist is now a UN delegate in Doonesbury ?,ind
What is real time processing ?,def
What do we call the imaginary line along the top of the Rocky Mountains ?,other
What country 's capital is Lagos ?,country
Where does Ray Bradbury 's Chronicles take place ?,other
Who is the current prime minister and president of Russia ?,ind
Who established a Viking colony in Greenland about 985 ?,ind
What was the distinguishing mark on the'Little Rascals'dog ?,symbol
"What is the latitude and longitude of El Paso , Texas ?",other
Where can I get information about cystic fibrosis ?,other
Where did Honecker rule ?,other
What is the theory of equivalence states ?,def
What does a philatelist collect ?,other
What is the life span of the average monkey ?,period
How many member states are in the UN ?,count
Who shot and killed himself while painting Wheatfield with Crows ?,ind
What will happen when sodium is put in water ?,desc
What 's the meaning of UOL ?,def
What future President became Senate majority whip under Harry Truman ?,ind
Who was the architect of Central Park ?,ind
Which operating system runs on IBM-compatible machines ?,product
What are the dimensions of an ice hockey goal ?,dist
When was CNN 's first broadcast ?,date
What are the signs of a country going into a recession ?,symbol
What is the circumorbital hematoma ?,def
What African country is governed from Ouagadougou ?,country
What was the Christian name of the title character in Our Miss Brooks ?,ind
What hard-of hearing artist painted Sunflowers ?,ind
Who were the Yankee 's frequent enemies ?,gr
Who wrote Sons and Lovers ?,ind
What is the English translation for the word'caliente'?,termeq
What handicraft requires you to interlace your warp and weft ?,techmeth
What French seaport claims to be The Home of Wines ?,city
How long does it take sunlight to reach Earth ?,period
How many milliseconds in a second ?,count
What Cherokee Indian gave his name to a tree ?,ind
When were camcorders introduced in Malaysia ?,date
What is the chance of conceiving quadruplets ?,perc
Who was the star of Leave It to Beaver ?,ind
What countries have the largest armed forces in the world ?,country
What was William F. Cody 's better-known name ?,ind
How do I increase my biceps ' size ?,manner
Who did Richard Nixon tender his resignation to ?,ind
Who was Thucydides ?,desc
How is the element strontium purified ?,manner
Which of the following rock 'n roll stars has a'star'on Hollywood Boulevard ?,ind
What are tonsils for ?,reason
"What molecules include fluorine , sodium and magnesium ?",substance
What was the name of the ball game played by the mayans ?,sport
What was the sequel to The Moon 's Balloon ?,cremat
What is the exchange rate for Australian to American money ?,money
What is the origin of the word ` posh ' ?,desc
How can anyone tell if a female had sexual intercourse ?,manner
How many states did Richard Nixon carry in 1972 ?,count
What basketball maneuver did Bert Loomis invent ?,techmeth
What is a good book to read for people who hate to read ?,cremat
How many shillings more than 2 were there in a guinea ?,count
What does a tarantula eat ?,food
What are the three secondary colors ?,color
What does the name'Sabrina'mean ?,def
Who took over as conductor of the Boston Pops after Arthur Fiedler 's long reign ?,ind
What were the trials called which followed World War II ?,event
What is hebephrenia ?,def
What Nazi leader killed himself in jail just before he was to be executed as a war criminal ?,ind
What famous events have happened on March 27 ?,event
Which company claimed to be'the world 's biggest toy store'?,gr
What brand number graces the black label of a bottle of Jack Daniel 's ?,other
What do I call the sons and daughters of my first cousins ?,termeq
What were the causes of the Civil War ?,reason
What are Maid-Rites ?,def
What city is terrorized by Dracula in The Night Stalker ?,city
How can you prevent it ?,manner
What do the names Andrew and Christina mean ?,def
What chocolate bar created by Frank Mars and his wife is often called a Milky Way with peanuts ?,food
Who is the fastest guitarist ?,ind
What do camels store in their humps ?,other
What is the name of the second space shuttle ?,veh
What is the best hospital for orthopedics in the country ?,other
What are perfect tenses ?,def
What is commonly considered the fifth sense ?,def
What was another name for East Germany ?,termeq
What 's the second-biggest-selling magazine in America ?,cremat
Who betrayed Norway to the Nazis ?,ind
Who took the toys donated for the Doodyville Orphans ' Fund and kept them for himself ?,ind
What is a bourdon tube ?,def
What kind of a sports team is the Wisconsin Badgers ?,sport
Who were the Picts ?,ind
"What do Caroll Baker , Tammy Grimes , Debbie Reynolds , and Judy Garland all have in common ?",desc
What is film noir ?,def
Who is stationed at Camp Swampy in the comic strips ?,ind
In what year did China and the Republic of Korea establish diplomatic relations ?,date
What causes tuberculosis ?,reason
How tall is the giraffe ?,dist
What actor dressed up as Santa Claus and had a once-a-year affair with actress Shelley Winters every Christmas for many years ?,ind
What animal was the heat-seeking missile called the Sidewinder named for ?,animal
How long did it take Stanley to find Livingstone ?,period
How much of the nation 's children between the ages of two and eleven watch ` The Simpsons ' ?,count
What lake is Sheboygan on ?,other
What are a baseball team 's firemen ?,def
What is a fear of color ?,dismed
What Nantucket shipwreck killed more divers exploring it than the 52 people it sank with ?,veh
What are the two largest birds on earth ?,animal
Name the four stories contained in Edith Wharton 's'Old New York . '',cremat
What is the largest lake in North America ?,other
How many people died because of a smoking problem in 1997 ?,count
What is chronic constipation a symptom of ?,dismed
Who wrote The Look of Love after viewing Ursula Andress ?,ind
What is the name of the American swimmer who won seven gold medals in the 1972 Olympics ?,ind
Who claims to have the greatest show on earth ?,ind
What is Head Start ?,def
What Honeymooners actress did Television magazine name as 1953 's most promising star ?,ind
Why can 't women serve in the Navy on board submarines ?,reason
What did the Yalta Conference lead to ?,other
What dog was dubbed The Mortgage Lifter ?,animal
What is saltpeter ?,def
What 's the difference between J.D. and LL.M. ?,desc
What kind of organization is ` Last Chance for Animals ' ?,gr
What was the role of the Medieval Guild ?,ind
Silly putty was invented by whom ?,ind
What should the oven be set at for baking Peachy Oat Muffins ?,other
How can someone become a federal agent ?,manner
Who invented the paper clip ?,ind
Whom did Lauren Bacall marry after her husband Humphrey Bogart died ?,ind
How many times in his 16-year National Basketball Associaton career was John Havlicek a member of the all-star team ?,count
